Lesson,Accuracy,WPM,IdleTime

Day 29 - Part 1,97.8,26,0
Day 29 - Part 2 - Learn Dollar Sign,91.4,9,0
Day 29 - Part 3 - Learn Forward Slash,87.5,4,0
Day 29 - Part 4,94.3,12,0
Day 29 - Part 5,95.0,21,0
Day 29 - Part 6,95.1,23,0
Day 28 - Part 5 - Left Hand,95.8,25,0
Day 28 - Part 6 - Right Hand,94.0,20,0
Day 29 - Part 3 - Learn Forward Slash,92.9,12,0
Day 29 - Part 2 - Learn Dollar Sign,93.5,12,0
Day 29 - Part 3 - Learn Forward Slash,85.0,2,1
