Lesson,Accuracy,WPM,IdleTime

Three Minute File 19,100.0,34,0
Three Minute File 21,100.0,37,0
Three Minute File 22,100.0,35,0
Three Minute File 23,99.8,37,0
Three Minute File 24,100.0,39,0
Three Minute File 29,99.8,37,0
Timing - Five Minutes 09,100.0,37,0
Timing - Five Minutes 14,100.0,35,0
Timing - Five Minutes 15,100.0,35,0
Three Minute File 23,100.0,38,0
