Lesson,Accuracy,WPM,IdleTime

Day 32 - Part 5,97.8,26,0
Day 32 - Part 6,96.1,41,0
Day 32 - Part 7,96.7,30,0
Day 33 - Part 1 - Learn At Symbol,97.3,30,0
Day 33 - Part 2 - Learn Asterisk,97.8,31,0
Day 33 - Part 3,98.0,54,0
Day 32 - Part 6,96.5,39,0
Day 32 - Part 6,98.8,47,0
Day 32 - Part 7,100.0,37,0
Day 33 - Part 1 - Learn At Symbol,99.4,36,0
