Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,41.2,-688,0
Day 01 - Part 1 - Learn Spacebar,98.5,25,1
Day 01 - Part 2 - Learn Home Row,93.8,20,0
Day 01 - Part 3,47.5,-128,0
Day 01 - Part 1 - Learn Spacebar,97.1,25,0
Day 01 - Part 1 - Learn Spacebar,99.3,31,0
Day 01 - Part 3,93.7,17,0
Day 01 - Part 1 - Learn Spacebar,95.6,21,0
Day 01 - Part 2 - Learn Home Row,96.4,29,0
Day 01 - Part 3,70.6,-23,1
Day 01 - Part 4,86.3,5,0
Day 01 - Part 3,71.9,-29,0
