Lesson,Accuracy,WPM,Idle Time

Day 16 - Part 4,100.0,53,0
Day 16 - Part 5,96.6,49,0
Day 17 - Part 1,100.0,43,0
Day 17 - Part 2 - Learn V,96.7,37,0
Day 17 - Part 3 - Learn Colon,96.1,20,0
Day 17 - Part 4,97.6,44,0
Day 17 - Part 5,98.4,41,0
Day 17 - Part 3 - Learn Colon,100.0,31,0
Day 16 - Part 5,100.0,69,0
Day 17 - Part 2 - Learn V,100.0,55,0
Day 17 - Part 4,100.0,44,0
Day 17 - Part 5,99.0,45,0
