Lesson,Accuracy,WPM,Idle Time

Day 10 - Part 4,98.7,39,0
Day 10 - Part 5,100.0,46,0
Day 11 - Part 1,98.1,49,0
Day 11 - Part 2 - Learn B,100.0,31,0
Day 11 - Part 3 - Learn P,99.3,39,0
Day 11 - Part 4,98.7,39,0
Day 11 - Part 5,97.7,37,0
Day 11 - Part 5,100.0,53,0
Day 11 - Part 1,100.0,60,0
Day 10 - Part 4,100.0,51,0
Day 11 - Part 4,100.0,46,0
Day 11 - Part 3 - Learn P,100.0,55,0
