Lesson,Accuracy,WPM,Idle Time

Day 12 - Part 6,98.7,38,0
Day 12 - Part 7,98.1,39,0
Day 13 - Part 1,100.0,36,0
Day 13 - Part 2 - Learn X,96.1,27,0
Day 13 - Part 3 - Learn M,98.7,36,0
Day 13 - Part 4,97.4,33,0
Day 13 - Part 5,96.8,31,0
Day 13 - Part 6,99.2,49,0
Day 13 - Part 2 - Learn X,100.0,36,0
Day 13 - Part 5,100.0,33,0
Day 13 - Part 4,100.0,42,0
Day 12 - Part 7,100.0,51,0
Day 13 - Part 3 - Learn M,100.0,49,0
Day 12 - Part 6,100.0,55,0
Day 13 - Part 6,100.0,50,0
