Lesson,Accuracy,WPM,Idle Time

Day 05 - Part 4,97.4,28,0
Day 05 - Part 5,100.0,29,0
Day 05 - Part 6,100.0,42,0
Day 06 - Part 1,98.7,21,0
Day 06 - Part 2 - Learn Left Shift,96.7,21,0
Day 06 - Part 3 - Learn Period,95.4,13,1
Day 06 - Part 4,94.6,16,0
Day 06 - Part 5,97.3,27,0
Day 06 - Part 4,99.0,27,13
Day 06 - Part 3 - Learn Period,98.7,20,24
Day 06 - Part 2 - Learn Left Shift,91.4,16,18
