Lesson,Accuracy,WPM,Idle Time

Day 10 - Part 4,100.0,32,0
Day 11 - Part 2 - Learn B,98.0,28,0
Day 11 - Part 3 - Learn P,96.7,23,0
Day 11 - Part 4,94.2,18,0
Day 11 - Part 5,97.6,28,0
Day 11 - Part 3 - Learn P,100.0,34,3
Day 11 - Part 3 - Learn P,100.0,37,7
