Lesson,Accuracy,WPM,Idle Time

Day 19 - Part 1,95.5,29,0
Day 19 - Part 1,97.3,35,2
Day 19 - Part 3 - Learn Quotation,94.6,22,0
Day 19 - Part 4 - Learn Hyphen,94.5,18,0
Day 19 - Part 5,97.3,30,0
Day 19 - Part 6,97.5,17,0
Day 19 - Part 7,96.6,33,0
Day 19 - Part 9,99.2,41,0
Day 19 - Part 3 - Learn Quotation,96.7,29,0
Day 19 - Part 3 - Learn Quotation,93.8,23,0
