Lesson,Accuracy,WPM,Idle Time

Day 09 - Part 1,100.0,33,0
Day 09 - Part 6,100.0,35,0
Day 10 - Part 1,96.9,26,0
Day 10 - Part 2 - Learn G,100.0,40,0
Day 10 - Part 3 - Learn Right Shift,98.1,18,0
Day 10 - Part 4,97.4,28,0
Day 10 - Part 5,97.3,33,0
Day 10 - Part 1,98.1,38,6
