Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,97.1,28,0
Day 01 - Part 4,97.7,31,0
Day 01 - Part 5,100.0,34,1
Day 02 - Part 1,96.7,26,0
Day 02 - Part 2 - Learn E,97.4,28,0
Day 02 - Part 3 - Learn H,100.0,32,0
Day 02 - Part 4,95.5,23,0
Day 02 - Part 5,97.8,31,1
Day 02 - Part 4,100.0,35,5
Day 02 - Part 1,100.0,40,7
Day 01 - Part 1 - Learn Spacebar,100.0,37,4
Day 02 - Part 2 - Learn E,100.0,40,0
Day 01 - Part 4,98.7,37,60
