Lesson,Accuracy,WPM,Idle Time

Day 12 - Part 6,96.7,27,2
Day 12 - Part 6,99.3,32,0
Day 12 - Part 7,98.1,30,0
Day 13 - Part 1,98.7,29,0
Day 13 - Part 2 - Learn X,98.7,28,0
Day 13 - Part 3 - Learn M,98.0,30,0
Day 13 - Part 4,98.7,31,0
Day 13 - Part 5,92.9,14,0
Day 13 - Part 6,97.1,27,0
Day 13 - Part 5,98.7,26,3
Day 13 - Part 6,90.9,20,14
Day 12 - Part 6,98.0,50,0
