Lesson,Accuracy,WPM,Idle Time

Day 09 - Part 1,100.0,17,0
Day 09 - Part 6,100.0,22,0
Day 10 - Part 1,99.4,18,0
Day 10 - Part 2 - Learn G,98.0,19,0
Day 10 - Part 3 - Learn Right Shift,93.5,8,0
Day 10 - Part 4,94.8,10,0
Day 10 - Part 5,93.6,14,0
Day 10 - Part 3 - Learn Right Shift,99.4,14,0
Day 10 - Part 5,98.8,16,0
Day 10 - Part 4,100.0,13,0
Day 10 - Part 2 - Learn G,98.0,20,0
Day 10 - Part 2 - Learn G,97.4,18,0
Day 10 - Part 2 - Learn G,99.3,24,0
Day 10 - Part 5,95.5,17,0
