Lesson,Accuracy,WPM,Idle Time

Day 18 - Part 1,96.6,15,0
Day 18 - Part 2,96.2,17,0
Day 18 - Part 3 - Learn CAPS LOCK,92.7,11,0
Day 18 - Part 4 - Learn Question,88.8,5,0
Day 18 - Part 5,83.0,0,0
Day 18 - Part 6,87.4,3,0
Day 18 - Part 7,94.9,17,0
Day 18 - Part 5,92.9,10,0
Day 18 - Part 6,95.9,13,0
Day 18 - Part 4 - Learn Question,95.4,14,0
