Lesson,Accuracy,WPM,Idle Time

Day 12 - Part 6,98.0,22,0
Day 12 - Part 7,97.7,20,0
Day 13 - Part 1,94.8,13,0
Day 13 - Part 2 - Learn X,96.7,20,0
Day 13 - Part 3 - Learn M,98.7,28,0
Day 13 - Part 4,96.1,17,0
Day 13 - Part 5,94.8,10,0
Day 13 - Part 6,96.6,15,0
Day 13 - Part 5,97.4,14,0
Day 13 - Part 1,99.4,19,0
Day 13 - Part 4,100.0,20,0
Day 13 - Part 6,97.7,19,0
