Lesson,Accuracy,WPM,Idle Time

Day 04 - Part 1,95.6,8,0
Day 04 - Part 2,95.9,13,0
Day 04 - Part 3,96.6,16,0
Day 04 - Part 4,95.6,12,0
Day 04 - Part 5,94.1,12,1
Day 04 - Part 6,94.6,13,0
Day 04 - Part 7,97.2,11,1
Day 04 - Part 5,95.6,18,1
Day 04 - Part 6,96.1,17,1
Day 04 - Part 1,94.6,9,1
Day 04 - Part 1,95.1,10,4
Day 04 - Part 5,98.0,21,0
Day 04 - Part 2,96.0,16,1
Day 04 - Part 4,96.6,14,0
Day 04 - Part 1,99.0,13,0
Day 04 - Part 2,66.6,-35,1
