Lesson,Accuracy,WPM,Idle Time

Day 05 - Part 4,95.4,14,0
Day 05 - Part 5,96.7,14,0
Day 05 - Part 6,100.0,17,0
Day 06 - Part 1,96.7,11,0
Day 06 - Part 2 - Learn Left Shift,99.3,12,0
Day 06 - Part 3 - Learn Period,94.8,10,0
Day 06 - Part 4,87.9,3,0
Day 06 - Part 5,95.2,8,0
Day 06 - Part 4,95.7,9,0
Day 05 - Part 4,100.0,16,0
Day 05 - Part 5,94.1,10,2
Day 06 - Part 3 - Learn Period,98.0,10,0
Day 06 - Part 5,96.4,10,2
Day 06 - Part 1,92.8,11,4
Day 06 - Part 4,95.3,10,4
Day 06 - Part 4,39.7,-137,0
