Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,95.6,15,0
Day 01 - Part 2 - Learn Home Row,95.4,17,0
Day 01 - Part 3,93.5,9,21
Day 01 - Part 4,94.1,12,1
Day 01 - Part 3,95.9,12,2
Day 01 - Part 4,93.8,13,0
Day 01 - Part 4,96.2,16,0
Day 01 - Part 2 - Learn Home Row,95.2,19,0
Day 01 - Part 2 - Learn Home Row,96.6,21,1
Day 01 - Part 1 - Learn Spacebar,94.1,16,0
