Lesson,Accuracy,WPM,Idle Time

Day 07 - Part 1,94.7,11,0
Day 07 - Part 2 - Learn C,98.0,16,0
Day 07 - Part 3 - Learn U,94.8,11,0
Day 07 - Part 4,96.1,11,1
Day 07 - Part 5,94.8,8,0
Day 07 - Part 6,94.3,9,0
Day 07 - Part 7,96.1,15,0
Day 07 - Part 8,92.2,6,0
Day 07 - Part 1,95.4,11,0
Day 07 - Part 8,94.1,6,0
Day 07 - Part 5,93.5,7,5
Day 07 - Part 8,94.1,8,1
Day 07 - Part 8,100.0,9,1
Day 07 - Part 6,96.6,9,1
Day 07 - Part 5,96.7,9,0
