Lesson,Accuracy,WPM,Idle Time

Day 01 - Part 1 - Learn Spacebar,98.5,27,0
Day 01 - Part 2 - Learn Home Row,98.7,31,0
Day 02 - Part 4,94.3,11,0
Day 02 - Part 5,100.0,18,0
Day 03 - Part 1,98.0,18,0
Day 03 - Part 2 - Learn R,93.3,9,1
Day 03 - Part 3 - Learn O,96.6,15,0
Day 03 - Part 4,94.1,10,0
Day 03 - Part 5,95.0,12,0
Day 03 - Part 2 - Learn R,97.4,16,0
Day 03 - Part 4,93.2,8,0
Day 03 - Part 4,96.4,11,12
Day 02 - Part 4,97.5,13,2
Day 03 - Part 5,95.9,12,3
Day 03 - Part 5,96.7,14,0
