Lesson,Accuracy,WPM,Idle Time

Day 14 - Part 5,96.1,9,0
Day 14 - Part 6,97.6,9,0
Day 15 - Part 1,98.1,14,0
Day 15 - Part 2 - Learn Q,96.2,12,0
Day 15 - Part 3 - Learn Comma,98.0,11,0
Day 15 - Part 4,94.8,7,0
Day 15 - Part 5,99.3,8,0
Day 15 - Part 6,98.0,11,0
Day 15 - Part 4,98.7,9,2
Day 14 - Part 5,97.4,9,2
Day 15 - Part 2 - Learn Q,97.5,12,1
Day 14 - Part 5,98.0,12,0
Day 15 - Part 2 - Learn Q,96.2,13,1
