Lesson,Accuracy,WPM,IdleTime

testydodad,100.0,95,0
testydodad - Copy,91.7,72,0
testydodad - Copy - Copy,91.7,36,0
testydodad - Copy - Copy,100.0,95,0
testydodad - Copy,100.0,95,0
